datetime,month,hour,total_energy_kwh,source,power_outage,temperature_celsius,foot_traffic,hvac_kwh,lighting_kwh,escalators_kwh,refrigeration_kwh,security_it_kwh,other_kwh
2026-02-19 23:00:00,2,23,968.97,Grid,0,18.7,0,406.97,271.31,87.21,87.21,58.14,58.14
2026-02-20 00:00:00,2,0,947.57,Grid,0,18.6,0,397.98,265.32,85.28,85.28,56.85,56.85
2026-02-20 01:00:00,2,1,918.82,Grid,0,17.4,0,385.91,257.27,82.69,82.69,55.13,55.13
2026-02-20 02:00:00,2,2,929.1,Grid,0,17.0,0,390.22,260.15,83.62,83.62,55.75,55.75
2026-02-20 03:00:00,2,3,956.29,Grid,0,17.2,0,401.64,267.76,86.07,86.07,57.38,57.38
2026-02-20 04:00:00,2,4,993.37,Grid,0,16.4,0,417.22,278.14,89.4,89.4,59.6,59.6
2026-02-20 05:00:00,2,5,989.98,Grid,0,15.9,0,415.79,277.19,89.1,89.1,59.4,59.4
2026-02-20 06:00:00,2,6,966.66,Grid,0,18.3,0,406.0,270.66,87.0,87.0,58.0,58.0
2026-02-20 07:00:00,2,7,970.53,Grid,0,17.2,0,407.62,271.75,87.35,87.35,58.23,58.23
2026-02-20 08:00:00,2,8,2339.84,Grid,0,18.7,0,982.73,655.15,210.59,210.59,140.39,140.39
2026-02-20 09:00:00,2,9,3837.5,Grid,0,20.7,3018,1611.75,1074.5,345.37,345.37,230.25,230.25
2026-02-20 10:00:00,2,10,3802.02,Grid,0,22.7,2990,1596.85,1064.57,342.18,342.18,228.12,228.12
2026-02-20 11:00:00,2,11,3936.42,Grid,0,23.3,3096,1653.3,1102.2,354.28,354.28,236.19,236.19
2026-02-20 12:00:00,2,12,6077.99,Grid,0,25.7,4216,2552.76,1701.84,547.02,547.02,364.68,364.68
2026-02-20 13:00:00,2,13,5340.93,Grid,0,24.5,4046,2243.19,1495.46,480.68,480.68,320.46,320.46
2026-02-20 14:00:00,2,14,7059.34,Grid,0,28.7,4034,2964.92,1976.62,635.34,635.34,423.56,423.56
2026-02-20 15:00:00,2,15,4843.38,Grid,0,27.1,3051,2034.22,1356.15,435.9,435.9,290.6,290.6
2026-02-20 16:00:00,2,16,5667.81,Grid,0,29.3,3122,2380.48,1586.99,510.1,510.1,340.07,340.07
2026-02-20 17:00:00,2,17,6807.38,Generator,1,27.3,4700,2859.1,1906.07,612.66,612.66,408.44,408.44
2026-02-20 18:00:00,2,18,7860.54,Grid,0,28.5,4551,3301.43,2200.95,707.45,707.45,471.63,471.63
2026-02-20 19:00:00,2,19,7536.11,Grid,0,27.3,4680,3165.17,2110.11,678.25,678.25,452.17,452.17
2026-02-20 20:00:00,2,20,3952.44,Grid,0,24.3,3039,1660.02,1106.68,355.72,355.72,237.15,237.15
2026-02-20 21:00:00,2,21,3797.43,Grid,0,22.5,2986,1594.92,1063.28,341.77,341.77,227.85,227.85
2026-02-20 22:00:00,2,22,929.32,Grid,0,23.5,0,390.31,260.21,83.64,83.64,55.76,55.76
2026-02-20 23:00:00,2,23,922.26,Grid,0,20.0,0,387.35,258.23,83.0,83.0,55.34,55.34
2026-02-21 00:00:00,2,0,923.57,Grid,0,17.9,0,387.9,258.6,83.12,83.12,55.41,55.41
2026-02-21 01:00:00,2,1,917.34,Grid,0,18.1,0,385.28,256.86,82.56,82.56,55.04,55.04
2026-02-21 02:00:00,2,2,994.72,Grid,0,16.4,0,417.78,278.52,89.52,89.52,59.68,59.68
2026-02-21 03:00:00,2,3,990.8,Grid,0,15.7,0,416.13,277.42,89.17,89.17,59.45,59.45
2026-02-21 04:00:00,2,4,919.53,Grid,0,16.1,0,386.2,257.47,82.76,82.76,55.17,55.17
2026-02-21 05:00:00,2,5,917.74,Grid,0,15.7,0,385.45,256.97,82.6,82.6,55.06,55.06
2026-02-21 06:00:00,2,6,824.7,Generator,1,16.1,0,346.37,230.92,74.22,74.22,49.48,49.48
2026-02-21 07:00:00,2,7,963.29,Grid,0,18.8,0,404.58,269.72,86.7,86.7,57.8,57.8
2026-02-21 08:00:00,2,8,2387.16,Grid,0,17.3,0,1002.61,668.4,214.84,214.84,143.23,143.23
2026-02-21 09:00:00,2,9,4687.51,Grid,0,20.8,5184,1968.75,1312.5,421.88,421.88,281.25,281.25
2026-02-21 10:00:00,2,10,4729.51,Grid,0,21.4,5231,1986.39,1324.26,425.66,425.66,283.77,283.77
2026-02-21 11:00:00,2,11,4915.7,Grid,0,23.6,5437,2064.59,1376.4,442.41,442.41,294.94,294.94
2026-02-21 12:00:00,2,12,7390.85,Grid,0,25.6,7228,3104.16,2069.44,665.18,665.18,443.45,443.45
2026-02-21 13:00:00,2,13,7337.89,Grid,0,25.7,7147,3081.92,2054.61,660.41,660.41,440.27,440.27
2026-02-21 14:00:00,2,14,7780.8,Generator,1,27.9,7300,3267.93,2178.62,700.27,700.27,466.85,466.85
2026-02-21 15:00:00,2,15,5931.87,Grid,0,27.0,5284,2491.39,1660.92,533.87,533.87,355.91,355.91
2026-02-21 16:00:00,2,16,6475.1,Grid,0,28.7,5212,2719.54,1813.03,582.76,582.76,388.51,388.51
2026-02-21 17:00:00,2,17,8037.3,Grid,0,25.4,7979,3375.67,2250.44,723.36,723.36,482.24,482.24
2026-02-21 18:00:00,2,18,9102.76,Grid,0,27.0,8106,3823.16,2548.77,819.25,819.25,546.17,546.17
2026-02-21 19:00:00,2,19,8261.05,Grid,0,26.1,7837,3469.64,2313.09,743.49,743.49,495.66,495.66
2026-02-21 20:00:00,2,20,5850.63,Grid,0,26.6,5368,2457.27,1638.18,526.56,526.56,351.04,351.04
2026-02-21 21:00:00,2,21,4838.05,Grid,0,22.7,5351,2031.98,1354.65,435.42,435.42,290.28,290.28
2026-02-21 22:00:00,2,22,987.51,Grid,0,21.7,0,414.75,276.5,88.88,88.88,59.25,59.25
2026-02-21 23:00:00,2,23,948.88,Grid,0,21.1,0,398.53,265.69,85.4,85.4,56.93,56.93
2026-02-22 00:00:00,2,0,970.12,Grid,0,19.5,0,407.45,271.63,87.31,87.31,58.21,58.21
2026-02-22 01:00:00,2,1,947.71,Grid,0,18.7,0,398.04,265.36,85.29,85.29,56.86,56.86
2026-02-22 02:00:00,2,2,975.46,Grid,0,18.2,0,409.69,273.13,87.79,87.79,58.53,58.53
2026-02-22 03:00:00,2,3,922.02,Grid,0,15.1,0,387.25,258.17,82.98,82.98,55.32,55.32
2026-02-22 04:00:00,2,4,928.12,Grid,0,16.6,0,389.81,259.87,83.53,83.53,55.69,55.69
2026-02-22 05:00:00,2,5,985.89,Grid,0,17.3,0,414.07,276.05,88.73,88.73,59.15,59.15
2026-02-22 06:00:00,2,6,953.47,Grid,0,15.5,0,400.46,266.97,85.81,85.81,57.21,57.21
2026-02-22 07:00:00,2,7,942.29,Grid,0,19.5,0,395.76,263.84,84.81,84.81,56.54,56.54
2026-02-22 08:00:00,2,8,2363.09,Grid,0,19.9,0,992.5,661.67,212.68,212.68,141.79,141.79
2026-02-22 09:00:00,2,9,4404.78,Generator,1,21.0,5413,1850.01,1233.34,396.43,396.43,264.29,264.29
2026-02-22 10:00:00,2,10,4910.01,Grid,0,22.7,5430,2062.21,1374.8,441.9,441.9,294.6,294.6
2026-02-22 11:00:00,2,11,4929.21,Grid,0,22.8,5452,2070.27,1380.18,443.63,443.63,295.75,295.75
2026-02-22 12:00:00,2,12,6763.11,Grid,0,24.5,7166,2840.51,1893.67,608.68,608.68,405.79,405.79
2026-02-22 13:00:00,2,13,8439.61,Grid,0,27.1,7461,3544.64,2363.09,759.56,759.56,506.38,506.38
2026-02-22 14:00:00,2,14,7599.03,Grid,0,25.5,7517,3191.59,2127.73,683.91,683.91,455.94,455.94
2026-02-22 15:00:00,2,15,7089.45,Grid,0,29.6,5408,2977.57,1985.05,638.05,638.05,425.37,425.37
2026-02-22 16:00:00,2,16,6654.0,Grid,0,28.6,5374,2794.68,1863.12,598.86,598.86,399.24,399.24
2026-02-22 17:00:00,2,17,7548.54,Generator,1,26.5,7741,3170.39,2113.59,679.37,679.37,452.91,452.91
2026-02-22 18:00:00,2,18,8385.81,Generator,1,28.3,7682,3522.04,2348.03,754.72,754.72,503.15,503.15
2026-02-22 19:00:00,2,19,8816.17,Grid,0,26.6,8089,3702.79,2468.53,793.46,793.46,528.97,528.97
2026-02-22 20:00:00,2,20,5073.69,Grid,0,24.8,5277,2130.95,1420.63,456.63,456.63,304.42,304.42
2026-02-22 21:00:00,2,21,4614.3,Grid,0,24.1,5068,1938.0,1292.0,415.29,415.29,276.86,276.86
2026-02-22 22:00:00,2,22,936.45,Grid,0,22.1,0,393.31,262.21,84.28,84.28,56.19,56.19
2026-02-22 23:00:00,2,23,960.01,Grid,0,20.2,0,403.21,268.8,86.4,86.4,57.6,57.6
2026-02-23 00:00:00,2,0,845.54,Generator,1,19.2,0,355.13,236.75,76.1,76.1,50.73,50.73
2026-02-23 01:00:00,2,1,987.86,Grid,0,17.8,0,414.9,276.6,88.91,88.91,59.27,59.27
2026-02-23 02:00:00,2,2,961.3,Grid,0,16.0,0,403.74,269.16,86.52,86.52,57.68,57.68
2026-02-23 03:00:00,2,3,964.31,Grid,0,16.2,0,405.01,270.01,86.79,86.79,57.86,57.86
2026-02-23 04:00:00,2,4,992.06,Grid,0,14.9,0,416.66,277.78,89.29,89.29,59.52,59.52
2026-02-23 05:00:00,2,5,939.28,Grid,0,15.9,0,394.5,263.0,84.54,84.54,56.36,56.36
2026-02-23 06:00:00,2,6,972.19,Grid,0,16.9,0,408.32,272.21,87.5,87.5,58.33,58.33
2026-02-23 07:00:00,2,7,970.71,Grid,0,17.9,0,407.7,271.8,87.36,87.36,58.24,58.24
2026-02-23 08:00:00,2,8,2254.76,Grid,0,19.7,0,947.0,631.33,202.93,202.93,135.29,135.29
2026-02-23 09:00:00,2,9,3469.32,Generator,1,19.3,3031,1457.12,971.41,312.24,312.24,208.16,208.16
2026-02-23 10:00:00,2,10,3898.85,Grid,0,23.2,3066,1637.52,1091.68,350.9,350.9,233.93,233.93
2026-02-23 11:00:00,2,11,3773.2,Grid,0,22.3,2967,1584.74,1056.49,339.59,339.59,226.39,226.39
2026-02-23 12:00:00,2,12,5268.5,Grid,0,24.2,4065,2212.77,1475.18,474.16,474.16,316.11,316.11
2026-02-23 13:00:00,2,13,6563.15,Grid,0,26.5,4293,2756.52,1837.68,590.68,590.68,393.79,393.79
2026-02-23 14:00:00,2,14,5370.29,Generator,1,25.9,4074,2255.52,1503.68,483.33,483.33,322.22,322.22
2026-02-23 15:00:00,2,15,4770.07,Grid,0,27.0,3018,2003.43,1335.62,429.31,429.31,286.2,286.2
2026-02-23 16:00:00,2,16,5438.19,Grid,0,28.6,3125,2284.04,1522.69,489.44,489.44,326.29,326.29
2026-02-23 17:00:00,2,17,8784.22,Grid,0,30.6,4530,3689.37,2459.58,790.58,790.58,527.05,527.05
2026-02-23 18:00:00,2,18,6625.83,Grid,0,25.8,4553,2782.85,1855.23,596.33,596.33,397.55,397.55
2026-02-23 19:00:00,2,19,6390.4,Grid,0,25.6,4440,2683.97,1789.31,575.14,575.14,383.42,383.42
2026-02-23 20:00:00,2,20,4007.38,Grid,0,25.0,2925,1683.1,1122.07,360.66,360.66,240.44,240.44
2026-02-23 21:00:00,2,21,3945.99,Grid,0,23.8,3103,1657.32,1104.88,355.14,355.14,236.76,236.76
2026-02-23 22:00:00,2,22,962.83,Grid,0,21.4,0,404.39,269.59,86.65,86.65,57.77,57.77
2026-02-23 23:00:00,2,23,948.18,Grid,0,21.5,0,398.24,265.49,85.34,85.34,56.89,56.89
2026-02-24 00:00:00,2,0,970.92,Grid,0,18.2,0,407.79,271.86,87.38,87.38,58.26,58.26
2026-02-24 01:00:00,2,1,925.85,Grid,0,17.4,0,388.86,259.24,83.33,83.33,55.55,55.55
2026-02-24 02:00:00,2,2,971.83,Grid,0,17.8,0,408.17,272.11,87.47,87.47,58.31,58.31
2026-02-24 03:00:00,2,3,956.09,Grid,0,17.0,0,401.56,267.71,86.05,86.05,57.37,57.37
2026-02-24 04:00:00,2,4,965.79,Grid,0,15.5,0,405.63,270.42,86.92,86.92,57.95,57.95
2026-02-24 05:00:00,2,5,1000.34,Grid,0,14.5,0,420.14,280.09,90.03,90.03,60.02,60.02
2026-02-24 06:00:00,2,6,925.63,Grid,0,19.4,0,388.76,259.18,83.31,83.31,55.54,55.54
2026-02-24 07:00:00,2,7,830.17,Generator,1,17.1,0,348.67,232.45,74.72,74.72,49.81,49.81
2026-02-24 08:00:00,2,8,2217.59,Grid,0,20.2,0,931.39,620.92,199.58,199.58,133.06,133.06
2026-02-24 09:00:00,2,9,3869.23,Grid,0,22.7,3043,1625.08,1083.38,348.23,348.23,232.15,232.15
2026-02-24 10:00:00,2,10,3675.18,Grid,0,24.0,2890,1543.57,1029.05,330.77,330.77,220.51,220.51
2026-02-24 11:00:00,2,11,3761.82,Grid,0,23.5,2958,1579.96,1053.31,338.56,338.56,225.71,225.71
2026-02-24 12:00:00,2,12,6131.11,Grid,0,25.3,4353,2575.07,1716.71,551.8,551.8,367.87,367.87
2026-02-24 13:00:00,2,13,6786.79,Grid,0,27.5,4162,2850.45,1900.3,610.81,610.81,407.21,407.21
2026-02-24 14:00:00,2,14,6959.52,Grid,0,27.8,4199,2923.0,1948.67,626.36,626.36,417.57,417.57
2026-02-24 15:00:00,2,15,4647.49,Grid,0,26.9,2971,1951.94,1301.3,418.27,418.27,278.85,278.85
2026-02-24 16:00:00,2,16,4732.55,Grid,0,27.6,2885,1987.67,1325.11,425.93,425.93,283.95,283.95
2026-02-24 17:00:00,2,17,7534.47,Grid,0,27.6,4589,3164.48,2109.65,678.1,678.1,452.07,452.07
2026-02-24 18:00:00,2,18,7975.23,Grid,0,28.6,4579,3349.6,2233.06,717.77,717.77,478.51,478.51
2026-02-24 19:00:00,2,19,6451.52,Grid,0,25.7,4478,2709.64,1806.42,580.64,580.64,387.09,387.09
2026-02-24 20:00:00,2,20,4108.05,Grid,0,25.2,2944,1725.38,1150.26,369.72,369.72,246.48,246.48
2026-02-24 21:00:00,2,21,3784.62,Grid,0,22.6,2976,1589.54,1059.69,340.62,340.62,227.08,227.08
2026-02-24 22:00:00,2,22,943.02,Grid,0,20.7,0,396.07,264.05,84.87,84.87,56.58,56.58
2026-02-24 23:00:00,2,23,996.6,Grid,0,20.5,0,418.57,279.05,89.69,89.69,59.8,59.8
2026-02-25 00:00:00,2,0,944.28,Grid,0,18.1,0,396.6,264.4,84.98,84.98,56.66,56.66
2026-02-25 01:00:00,2,1,949.17,Grid,0,17.5,0,398.65,265.77,85.42,85.42,56.95,56.95
2026-02-25 02:00:00,2,2,969.09,Grid,0,18.8,0,407.02,271.35,87.22,87.22,58.15,58.15
2026-02-25 03:00:00,2,3,981.62,Grid,0,15.4,0,412.28,274.85,88.35,88.35,58.9,58.9
2026-02-25 04:00:00,2,4,968.2,Grid,0,18.4,0,406.64,271.1,87.14,87.14,58.09,58.09
2026-02-25 05:00:00,2,5,948.08,Grid,0,15.7,0,398.19,265.46,85.33,85.33,56.88,56.88
2026-02-25 06:00:00,2,6,925.73,Grid,0,15.7,0,388.81,259.2,83.32,83.32,55.54,55.54
2026-02-25 07:00:00,2,7,839.16,Generator,1,17.4,0,352.45,234.97,75.52,75.52,50.35,50.35
2026-02-25 08:00:00,2,8,2304.86,Grid,0,20.0,0,968.04,645.36,207.44,207.44,138.29,138.29
2026-02-25 09:00:00,2,9,3774.09,Grid,0,20.7,2968,1585.12,1056.75,339.67,339.67,226.45,226.45
2026-02-25 10:00:00,2,10,3837.49,Grid,0,22.1,3018,1611.75,1074.5,345.37,345.37,230.25,230.25
2026-02-25 11:00:00,2,11,3790.64,Grid,0,22.8,2981,1592.07,1061.38,341.16,341.16,227.44,227.44
2026-02-25 12:00:00,2,12,5514.94,Grid,0,24.8,4083,2316.27,1544.18,496.34,496.34,330.9,330.9
2026-02-25 13:00:00,2,13,5614.6,Grid,0,25.1,4060,2358.13,1572.09,505.31,505.31,336.88,336.88
2026-02-25 14:00:00,2,14,7395.37,Grid,0,28.4,4302,3106.06,2070.7,665.58,665.58,443.72,443.72
2026-02-25 15:00:00,2,15,5072.65,Grid,0,28.1,3002,2130.51,1420.34,456.54,456.54,304.36,304.36
2026-02-25 16:00:00,2,16,4967.11,Grid,0,27.3,3092,2086.19,1390.79,447.04,447.04,298.03,298.03
2026-02-25 17:00:00,2,17,7638.59,Grid,0,28.7,4367,3208.21,2138.81,687.47,687.47,458.32,458.32
2026-02-25 18:00:00,2,18,6983.26,Generator,1,27.8,4692,2932.97,1955.31,628.49,628.49,419.0,419.0
2026-02-25 19:00:00,2,19,6340.98,Grid,0,25.4,4475,2663.21,1775.47,570.69,570.69,380.46,380.46
2026-02-25 20:00:00,2,20,4216.21,Grid,0,25.2,3028,1770.81,1180.54,379.46,379.46,252.97,252.97
2026-02-25 21:00:00,2,21,3933.21,Grid,0,24.0,3087,1651.95,1101.3,353.99,353.99,235.99,235.99
2026-02-25 22:00:00,2,22,917.21,Grid,0,21.4,0,385.23,256.82,82.55,82.55,55.03,55.03
2026-02-25 23:00:00,2,23,951.2,Grid,0,21.3,0,399.5,266.34,85.61,85.61,57.07,57.07
2026-02-26 00:00:00,2,0,946.41,Grid,0,19.1,0,397.49,264.99,85.18,85.18,56.78,56.78
2026-02-26 01:00:00,2,1,946.59,Grid,0,17.2,0,397.57,265.05,85.19,85.19,56.8,56.8
2026-02-26 02:00:00,2,2,951.42,Grid,0,17.1,0,399.6,266.4,85.63,85.63,57.09,57.09
2026-02-26 03:00:00,2,3,980.49,Grid,0,17.4,0,411.81,274.54,88.24,88.24,58.83,58.83
2026-02-26 04:00:00,2,4,982.62,Grid,0,17.2,0,412.7,275.13,88.44,88.44,58.96,58.96
2026-02-26 05:00:00,2,5,949.11,Grid,0,16.8,0,398.63,265.75,85.42,85.42,56.95,56.95
2026-02-26 06:00:00,2,6,959.44,Grid,0,15.5,0,402.97,268.64,86.35,86.35,57.57,57.57
2026-02-26 07:00:00,2,7,961.92,Grid,0,18.3,0,404.01,269.34,86.57,86.57,57.72,57.72
2026-02-26 08:00:00,2,8,2208.62,Grid,0,20.4,0,927.62,618.41,198.78,198.78,132.52,132.52
2026-02-26 09:00:00,2,9,3735.45,Grid,0,21.0,2938,1568.89,1045.93,336.19,336.19,224.13,224.13
2026-02-26 10:00:00,2,10,3687.72,Grid,0,20.8,2900,1548.84,1032.56,331.89,331.89,221.26,221.26
2026-02-26 11:00:00,2,11,3727.49,Grid,0,23.3,2931,1565.54,1043.7,335.47,335.47,223.65,223.65
2026-02-26 12:00:00,2,12,5679.48,Grid,0,25.3,4050,2385.38,1590.25,511.15,511.15,340.77,340.77
2026-02-26 13:00:00,2,13,5300.73,Grid,0,23.7,4169,2226.3,1484.2,477.07,477.07,318.04,318.04
2026-02-26 14:00:00,2,14,6217.93,Grid,0,26.5,4084,2611.53,1741.02,559.61,559.61,373.08,373.08
2026-02-26 15:00:00,2,15,5019.89,Grid,0,27.8,3026,2108.35,1405.57,451.79,451.79,301.19,301.19
2026-02-26 16:00:00,2,16,4845.0,Generator,1,28.5,3104,2034.9,1356.6,436.05,436.05,290.7,290.7
2026-02-26 17:00:00,2,17,6527.8,Generator,1,27.9,4357,2741.68,1827.78,587.5,587.5,391.67,391.67
2026-02-26 18:00:00,2,18,7155.0,Generator,1,29.3,4391,3005.1,2003.4,643.95,643.95,429.3,429.3
2026-02-26 19:00:00,2,19,7306.67,Grid,0,26.8,4683,3068.8,2045.87,657.6,657.6,438.4,438.4
2026-02-26 20:00:00,2,20,3758.19,Grid,0,23.4,2955,1578.44,1052.29,338.24,338.24,225.49,225.49
2026-02-26 21:00:00,2,21,3983.71,Grid,0,23.7,3133,1673.16,1115.44,358.53,358.53,239.02,239.02
2026-02-26 22:00:00,2,22,992.63,Grid,0,21.7,0,416.9,277.94,89.34,89.34,59.56,59.56
2026-02-26 23:00:00,2,23,829.49,Generator,1,19.4,0,348.39,232.26,74.65,74.65,49.77,49.77
2026-02-27 00:00:00,2,0,969.96,Grid,0,17.9,0,407.38,271.59,87.3,87.3,58.2,58.2
2026-02-27 01:00:00,2,1,854.29,Generator,1,19.5,0,358.8,239.2,76.89,76.89,51.26,51.26
2026-02-27 02:00:00,2,2,942.7,Grid,0,16.9,0,395.93,263.96,84.84,84.84,56.56,56.56
2026-02-27 03:00:00,2,3,941.07,Grid,0,16.7,0,395.25,263.5,84.7,84.7,56.46,56.46
2026-02-27 04:00:00,2,4,934.69,Grid,0,16.6,0,392.57,261.71,84.12,84.12,56.08,56.08
2026-02-27 05:00:00,2,5,954.07,Grid,0,17.2,0,400.71,267.14,85.87,85.87,57.24,57.24
2026-02-27 06:00:00,2,6,921.33,Grid,0,15.9,0,386.96,257.97,82.92,82.92,55.28,55.28
2026-02-27 07:00:00,2,7,996.17,Grid,0,16.4,0,418.39,278.93,89.66,89.66,59.77,59.77
2026-02-27 08:00:00,2,8,2367.73,Grid,0,18.5,0,994.45,662.96,213.1,213.1,142.06,142.06
2026-02-27 09:00:00,2,9,3794.98,Grid,0,21.0,2984,1593.89,1062.6,341.55,341.55,227.7,227.7
2026-02-27 10:00:00,2,10,3720.52,Grid,0,21.4,2926,1562.62,1041.75,334.85,334.85,223.23,223.23
2026-02-27 11:00:00,2,11,3990.03,Grid,0,24.6,2987,1675.81,1117.21,359.1,359.1,239.4,239.4
2026-02-27 12:00:00,2,12,5486.21,Generator,1,25.3,4330,2304.21,1536.14,493.76,493.76,329.17,329.17
2026-02-27 13:00:00,2,13,6540.71,Grid,0,26.5,4280,2747.1,1831.4,588.66,588.66,392.44,392.44
2026-02-27 14:00:00,2,14,5735.13,Grid,0,25.0,4181,2408.76,1605.84,516.16,516.16,344.11,344.11
2026-02-27 15:00:00,2,15,5548.38,Grid,0,28.9,3135,2330.32,1553.55,499.35,499.35,332.9,332.9
2026-02-27 16:00:00,2,16,4812.72,Grid,0,27.0,3052,2021.34,1347.56,433.14,433.14,288.76,288.76
2026-02-27 17:00:00,2,17,7629.23,Grid,0,27.5,4684,3204.28,2136.19,686.63,686.63,457.75,457.75
2026-02-27 18:00:00,2,18,8102.52,Grid,0,28.6,4668,3403.06,2268.7,729.23,729.23,486.15,486.15
2026-02-27 19:00:00,2,19,6186.15,Grid,0,25.1,4480,2598.18,1732.12,556.75,556.75,371.17,371.17
2026-02-27 20:00:00,2,20,3854.91,Grid,0,23.8,3032,1619.06,1079.37,346.94,346.94,231.29,231.29
2026-02-27 21:00:00,2,21,3841.79,Grid,0,23.8,3021,1613.55,1075.7,345.76,345.76,230.51,230.51
2026-02-27 22:00:00,2,22,932.51,Grid,0,23.2,0,391.65,261.1,83.93,83.93,55.95,55.95
2026-02-27 23:00:00,2,23,936.66,Grid,0,19.8,0,393.4,262.27,84.3,84.3,56.2,56.2
2026-02-28 00:00:00,2,0,961.58,Grid,0,19.7,0,403.86,269.24,86.54,86.54,57.69,57.69
2026-02-28 01:00:00,2,1,955.13,Grid,0,18.6,0,401.16,267.44,85.96,85.96,57.31,57.31
2026-02-28 02:00:00,2,2,936.68,Grid,0,18.6,0,393.4,262.27,84.3,84.3,56.2,56.2
2026-02-28 03:00:00,2,3,851.81,Generator,1,14.7,0,357.76,238.51,76.66,76.66,51.11,51.11
2026-02-28 04:00:00,2,4,860.21,Generator,1,17.0,0,361.29,240.86,77.42,77.42,51.61,51.61
2026-02-28 05:00:00,2,5,963.0,Grid,0,15.3,0,404.46,269.64,86.67,86.67,57.78,57.78
2026-02-28 06:00:00,2,6,929.6,Grid,0,15.9,0,390.43,260.29,83.66,83.66,55.78,55.78
2026-02-28 07:00:00,2,7,960.21,Grid,0,17.7,0,403.29,268.86,86.42,86.42,57.61,57.61
2026-02-28 08:00:00,2,8,2068.92,Generator,1,19.0,0,868.95,579.3,186.2,186.2,124.14,124.14
2026-02-28 09:00:00,2,9,4927.62,Grid,0,20.5,5450,2069.6,1379.73,443.49,443.49,295.66,295.66
2026-02-28 10:00:00,2,10,4939.42,Grid,0,23.3,5463,2074.56,1383.04,444.55,444.55,296.37,296.37
2026-02-28 11:00:00,2,11,4882.13,Grid,0,23.9,5399,2050.5,1367.0,439.39,439.39,292.93,292.93
2026-02-28 12:00:00,2,12,6964.21,Grid,0,24.4,7447,2924.97,1949.98,626.78,626.78,417.85,417.85
2026-02-28 13:00:00,2,13,7309.48,Grid,0,25.5,7243,3069.98,2046.66,657.85,657.85,438.57,438.57
2026-02-28 14:00:00,2,14,7606.37,Grid,0,25.6,7437,3194.68,2129.78,684.57,684.57,456.38,456.38
2026-02-28 15:00:00,2,15,6697.14,Grid,0,29.7,5099,2812.8,1875.2,602.74,602.74,401.83,401.83
2026-02-28 16:00:00,2,16,5580.39,Grid,0,26.5,5139,2343.76,1562.51,502.24,502.24,334.82,334.82
2026-02-28 17:00:00,2,17,9322.3,Grid,0,27.9,7863,3915.36,2610.24,839.01,839.01,559.34,559.34
2026-02-28 18:00:00,2,18,9366.88,Grid,0,28.5,7603,3934.09,2622.73,843.02,843.02,562.01,562.01
2026-02-28 19:00:00,2,19,8524.87,Generator,1,27.4,8223,3580.45,2386.96,767.24,767.24,511.49,511.49
2026-02-28 20:00:00,2,20,4970.94,Grid,0,24.9,5131,2087.8,1391.86,447.39,447.39,298.26,298.26
2026-02-28 21:00:00,2,21,5060.97,Grid,0,24.6,5360,2125.61,1417.07,455.49,455.49,303.66,303.66
2026-02-28 22:00:00,2,22,892.1,Generator,1,22.6,0,374.68,249.79,80.29,80.29,53.53,53.53
2026-02-28 23:00:00,2,23,934.21,Grid,0,20.1,0,392.37,261.58,84.08,84.08,56.05,56.05
2026-03-01 00:00:00,3,0,897.25,Grid,0,15.8,0,376.84,251.23,80.75,80.75,53.83,53.83
2026-03-01 01:00:00,3,1,923.27,Grid,0,14.7,0,387.77,258.52,83.09,83.09,55.4,55.4
2026-03-01 02:00:00,3,2,895.91,Grid,0,15.0,0,376.28,250.86,80.63,80.63,53.75,53.75
2026-03-01 03:00:00,3,3,923.66,Grid,0,14.5,0,387.94,258.63,83.13,83.13,55.42,55.42
2026-03-01 04:00:00,3,4,980.32,Grid,0,14.1,0,411.73,274.49,88.23,88.23,58.82,58.82
2026-03-01 05:00:00,3,5,969.91,Grid,0,13.9,0,407.36,271.57,87.29,87.29,58.19,58.19
2026-03-01 06:00:00,3,6,955.19,Grid,0,14.1,0,401.18,267.45,85.97,85.97,57.31,57.31
2026-03-01 07:00:00,3,7,929.65,Grid,0,15.5,0,390.45,260.3,83.67,83.67,55.78,55.78
2026-03-01 08:00:00,3,8,2213.07,Grid,0,16.3,0,929.49,619.66,199.18,199.18,132.78,132.78
2026-03-01 09:00:00,3,9,4553.01,Grid,0,16.1,5254,1912.27,1274.84,409.77,409.77,273.18,273.18
2026-03-01 10:00:00,3,10,4676.9,Grid,0,18.5,5397,1964.3,1309.53,420.92,420.92,280.61,280.61
2026-03-01 11:00:00,3,11,4463.79,Grid,0,19.0,5151,1874.79,1249.86,401.74,401.74,267.83,267.83
2026-03-01 12:00:00,3,12,6637.2,Grid,0,23.1,7660,2787.63,1858.42,597.35,597.35,398.23,398.23
2026-03-01 13:00:00,3,13,6602.74,Grid,0,22.2,7620,2773.15,1848.77,594.25,594.25,396.16,396.16
2026-03-01 14:00:00,3,14,6662.88,Grid,0,22.3,7689,2798.41,1865.61,599.66,599.66,399.77,399.77
2026-03-01 15:00:00,3,15,4575.9,Grid,0,23.2,5281,1921.88,1281.25,411.83,411.83,274.55,274.55
2026-03-01 16:00:00,3,16,5017.74,Grid,0,25.5,5174,2107.45,1404.97,451.6,451.6,301.06,301.06
2026-03-01 17:00:00,3,17,6756.41,Grid,0,23.7,7797,2837.69,1891.8,608.08,608.08,405.38,405.38
